Iteration,TotalCost,nRequestBank,IsAccepted,IsImproved,IsNewBest,DM,RM,DW1,DW2,DW3,RW1,RW2nD1,nD2,nD3,nR1,nR2
3263,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.766329282889307,0.021445247425703508,0.5896213418581074,0.0024960944201120865,0.61873530310227212,0,1,0,3
3264,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.766329282889307,0.021445247425703508,0.5896213418581074,0.0024960944201120865,0.61873530310227212,0,2,0,4
3265,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.766329282889307,0.021445247425703508,0.5896213418581074,0.0024960944201120865,0.61873530310227212,0,3,0,5
3266,2186.190476190458,2,false,false,false,randomDestroy,regretInsertion,0.766329282889307,0.021445247425703508,0.5896213418581074,0.0024960944201120865,0.61873530310227213,0,3,0,6
3267,3169.999999999982,3,false,false,false,randomDestroy,regretInsertion,0.766329282889307,0.021445247425703508,0.5896213418581074,0.0024960944201120865,0.61873530310227214,0,3,0,7
3268,2197.63157894735,2,false,false,false,randomDestroy,regretInsertion,0.766329282889307,0.021445247425703508,0.5896213418581074,0.0024960944201120865,0.61873530310227215,0,3,0,8
3269,217.63157894735014,0,true,false,false,shawRemoval,regretInsertion,0.766329282889307,0.021445247425703508,0.5896213418581074,0.0024960944201120865,0.61873530310227215,0,4,0,9
3270,217.63157894735014,0,true,false,false,shawRemoval,regretInsertion,0.6896963546003764,0.021445247425703508,1.0506592076722967,0.0024960944201120865,0.81686177279204490,0,0,0,0
3271,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.6896963546003764,0.021445247425703508,1.0506592076722967,0.0024960944201120865,0.81686177279204491,0,0,0,1
3272,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.6896963546003764,0.021445247425703508,1.0506592076722967,0.0024960944201120865,0.81686177279204491,0,1,0,2
3273,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,0.6896963546003764,0.021445247425703508,1.0506592076722967,0.0024960944201120865,0.81686177279204492,0,1,0,3
3274,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.6896963546003764,0.021445247425703508,1.0506592076722967,0.0024960944201120865,0.81686177279204493,0,1,0,4
3275,1189.9999999999818,1,false,false,false,shawRemoval,regretInsertion,0.6896963546003764,0.021445247425703508,1.0506592076722967,0.0024960944201120865,0.81686177279204493,0,2,0,5
3276,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.6896963546003764,0.021445247425703508,1.0506592076722967,0.0024960944201120865,0.81686177279204493,0,3,0,6
3277,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.6896963546003764,0.021445247425703508,1.0506592076722967,0.0024960944201120865,0.81686177279204493,0,4,0,7
3278,1189.9999999999818,1,false,false,false,shawRemoval,regretInsertion,0.6896963546003764,0.021445247425703508,1.0506592076722967,0.0024960944201120865,0.81686177279204493,0,5,0,8
3279,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.6896963546003764,0.021445247425703508,1.0506592076722967,0.0024960944201120865,0.81686177279204494,0,5,0,9
3280,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.6207267191403387,0.021445247425703508,0.945593286905067,0.0024960944201120865,0.73517559551284040,0,0,0,0
3281,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.6207267191403387,0.021445247425703508,0.945593286905067,0.0024960944201120865,0.73517559551284041,0,0,0,1
3282,3175.2631578947185,3,false,false,false,randomDestroy,regretInsertion,0.6207267191403387,0.021445247425703508,0.945593286905067,0.0024960944201120865,0.73517559551284042,0,0,0,2
3283,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.6207267191403387,0.021445247425703508,0.945593286905067,0.0024960944201120865,0.73517559551284042,0,1,0,3
3284,2182.1052631578764,2,false,false,false,randomDestroy,regretInsertion,0.6207267191403387,0.021445247425703508,0.945593286905067,0.0024960944201120865,0.73517559551284043,0,1,0,4
3285,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.6207267191403387,0.021445247425703508,0.945593286905067,0.0024960944201120865,0.73517559551284044,0,1,0,5
3286,217.63157894735014,0,true,false,false,shawRemoval,regretInsertion,0.6207267191403387,0.021445247425703508,0.945593286905067,0.0024960944201120865,0.73517559551284044,0,2,0,6
3287,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.6207267191403387,0.021445247425703508,0.945593286905067,0.0024960944201120865,0.73517559551284045,0,2,0,7
3288,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.6207267191403387,0.021445247425703508,0.945593286905067,0.0024960944201120865,0.73517559551284045,0,3,0,8
3289,2179.999999999982,2,false,false,false,shawRemoval,regretInsertion,0.6207267191403387,0.021445247425703508,0.945593286905067,0.0024960944201120865,0.73517559551284045,0,4,0,9
3290,2179.999999999982,2,false,false,false,shawRemoval,regretInsertion,0.5586540472263049,0.021445247425703508,1.1110339582145605,0.0024960944201120865,0.79165803596155640,0,0,0,0
3291,3169.999999999982,3,false,false,false,shawRemoval,regretInsertion,0.5586540472263049,0.021445247425703508,1.1110339582145605,0.0024960944201120865,0.79165803596155640,0,1,0,1
3292,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.5586540472263049,0.021445247425703508,1.1110339582145605,0.0024960944201120865,0.79165803596155641,0,1,0,2
3293,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,0.5586540472263049,0.021445247425703508,1.1110339582145605,0.0024960944201120865,0.79165803596155642,0,1,0,3
3294,1189.9999999999818,1,false,false,false,shawRemoval,regretInsertion,0.5586540472263049,0.021445247425703508,1.1110339582145605,0.0024960944201120865,0.79165803596155642,0,2,0,4
3295,217.63157894735014,0,true,false,false,randomDestroy,regretInsertion,0.5586540472263049,0.021445247425703508,1.1110339582145605,0.0024960944201120865,0.79165803596155643,0,2,0,5
3296,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.5586540472263049,0.021445247425703508,1.1110339582145605,0.0024960944201120865,0.79165803596155644,0,2,0,6
3297,3169.999999999982,3,false,false,false,randomDestroy,regretInsertion,0.5586540472263049,0.021445247425703508,1.1110339582145605,0.0024960944201120865,0.79165803596155645,0,2,0,7
3298,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.5586540472263049,0.021445247425703508,1.1110339582145605,0.0024960944201120865,0.79165803596155645,0,3,0,8
3299,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.5586540472263049,0.021445247425703508,1.1110339582145605,0.0024960944201120865,0.79165803596155645,0,4,0,9
3300,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.7627886425036744,0.021445247425703508,0.9999305623931045,0.0024960944201120865,0.84249223236540070,0,0,0,0
3301,2179.999999999982,2,false,false,false,shawRemoval,regretInsertion,0.7627886425036744,0.021445247425703508,0.9999305623931045,0.0024960944201120865,0.84249223236540070,0,1,0,1
3302,1207.6315789473501,1,false,false,false,worstRemoval,regretInsertion,0.7627886425036744,0.021445247425703508,0.9999305623931045,0.0024960944201120865,0.84249223236540070,1,1,0,2
3303,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.7627886425036744,0.021445247425703508,0.9999305623931045,0.0024960944201120865,0.84249223236540070,1,2,0,3
3304,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.7627886425036744,0.021445247425703508,0.9999305623931045,0.0024960944201120865,0.84249223236540070,1,3,0,4
3305,2191.698113207529,2,false,false,false,randomDestroy,regretInsertion,0.7627886425036744,0.021445247425703508,0.9999305623931045,0.0024960944201120865,0.84249223236540071,1,3,0,5
3306,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.7627886425036744,0.021445247425703508,0.9999305623931045,0.0024960944201120865,0.84249223236540071,1,4,0,6
3307,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.7627886425036744,0.021445247425703508,0.9999305623931045,0.0024960944201120865,0.84249223236540071,1,5,0,7
3308,3169.999999999982,3,false,false,false,randomDestroy,regretInsertion,0.7627886425036744,0.021445247425703508,0.9999305623931045,0.0024960944201120865,0.84249223236540072,1,5,0,8
3309,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.7627886425036744,0.021445247425703508,0.9999305623931045,0.0024960944201120865,0.84249223236540073,1,5,0,9
3310,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.686509778253307,0.019300722683133157,0.8999375061537941,0.0024960944201120865,0.75824300912886070,0,0,0,0
3311,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.686509778253307,0.019300722683133157,0.8999375061537941,0.0024960944201120865,0.75824300912886071,0,0,0,1
3312,2197.63157894735,2,false,false,false,randomDestroy,regretInsertion,0.686509778253307,0.019300722683133157,0.8999375061537941,0.0024960944201120865,0.75824300912886072,0,0,0,2
3313,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.686509778253307,0.019300722683133157,0.8999375061537941,0.0024960944201120865,0.75824300912886073,0,0,0,3
3314,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.686509778253307,0.019300722683133157,0.8999375061537941,0.0024960944201120865,0.75824300912886074,0,0,0,4
3315,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.686509778253307,0.019300722683133157,0.8999375061537941,0.0024960944201120865,0.75824300912886074,0,1,0,5
3316,3169.999999999982,3,false,false,false,shawRemoval,regretInsertion,0.686509778253307,0.019300722683133157,0.8999375061537941,0.0024960944201120865,0.75824300912886074,0,2,0,6
3317,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.686509778253307,0.019300722683133157,0.8999375061537941,0.0024960944201120865,0.75824300912886074,0,3,0,7
3318,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.686509778253307,0.019300722683133157,0.8999375061537941,0.0024960944201120865,0.75824300912886074,0,4,0,8
3319,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.686509778253307,0.019300722683133157,0.8999375061537941,0.0024960944201120865,0.75824300912886074,0,5,0,9
3320,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.6178588004279763,0.019300722683133157,0.8099437555384147,0.0024960944201120865,0.68241870821597460,0,0,0,0
3321,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.6178588004279763,0.019300722683133157,0.8099437555384147,0.0024960944201120865,0.68241870821597460,0,1,0,1
3322,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.6178588004279763,0.019300722683133157,0.8099437555384147,0.0024960944201120865,0.68241870821597460,0,2,0,2
3323,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.6178588004279763,0.019300722683133157,0.8099437555384147,0.0024960944201120865,0.68241870821597460,0,3,0,3
3324,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.6178588004279763,0.019300722683133157,0.8099437555384147,0.0024960944201120865,0.68241870821597461,0,3,0,4
3325,3169.999999999982,3,false,false,false,shawRemoval,regretInsertion,0.6178588004279763,0.019300722683133157,0.8099437555384147,0.0024960944201120865,0.68241870821597461,0,4,0,5
3326,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.6178588004279763,0.019300722683133157,0.8099437555384147,0.0024960944201120865,0.68241870821597461,0,5,0,6
3327,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.6178588004279763,0.019300722683133157,0.8099437555384147,0.0024960944201120865,0.68241870821597461,0,6,0,7
3328,1217.1345029239583,1,false,false,false,randomDestroy,regretInsertion,0.6178588004279763,0.019300722683133157,0.8099437555384147,0.0024960944201120865,0.68241870821597462,0,6,0,8
3329,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.6178588004279763,0.019300722683133157,0.8099437555384147,0.0024960944201120865,0.68241870821597463,0,6,0,9
3330,2179.999999999982,2,false,false,false,randomDestroy,regretInsertion,0.5560729203851786,0.019300722683133157,0.7289493799845732,0.0024960944201120865,0.61417683739437710,0,0,0,0
3331,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.5560729203851786,0.019300722683133157,0.7289493799845732,0.0024960944201120865,0.61417683739437710,0,1,0,1
3332,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.5560729203851786,0.019300722683133157,0.7289493799845732,0.0024960944201120865,0.61417683739437710,0,2,0,2
3333,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.5560729203851786,0.019300722683133157,0.7289493799845732,0.0024960944201120865,0.61417683739437710,0,3,0,3
3334,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.5560729203851786,0.019300722683133157,0.7289493799845732,0.0024960944201120865,0.61417683739437710,0,4,0,4
3335,229.32969215489732,0,true,false,false,randomDestroy,regretInsertion,0.5560729203851786,0.019300722683133157,0.7289493799845732,0.0024960944201120865,0.61417683739437711,0,4,0,5
3336,229.3296921548972,0,true,false,false,shawRemoval,regretInsertion,0.5560729203851786,0.019300722683133157,0.7289493799845732,0.0024960944201120865,0.61417683739437711,0,5,0,6
3337,1207.6315789473501,1,false,false,false,randomDestroy,regretInsertion,0.5560729203851786,0.019300722683133157,0.7289493799845732,0.0024960944201120865,0.61417683739437712,0,5,0,7
3338,5149.999999999982,5,false,false,false,randomDestroy,regretInsertion,0.5560729203851786,0.019300722683133157,0.7289493799845732,0.0024960944201120865,0.61417683739437713,0,5,0,8
3339,229.3296921548972,0,false,false,false,randomDestroy,regretInsertion,0.5560729203851786,0.019300722683133157,0.7289493799845732,0.0024960944201120865,0.61417683739437714,0,5,0,9
3340,2197.63157894735,2,false,false,false,randomDestroy,regretInsertion,0.7604656283466608,0.019300722683133157,0.916054441986116,0.0024960944201120865,0.81275915365493940,0,0,0,0
3341,217.63157894735014,0,true,true,false,shawRemoval,regretInsertion,0.7604656283466608,0.019300722683133157,0.916054441986116,0.0024960944201120865,0.81275915365493940,0,1,0,1
3342,1189.9999999999818,1,false,false,false,shawRemoval,regretInsertion,0.7604656283466608,0.019300722683133157,0.916054441986116,0.0024960944201120865,0.81275915365493940,0,2,0,2
3343,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.7604656283466608,0.019300722683133157,0.916054441986116,0.0024960944201120865,0.81275915365493940,0,3,0,3
3344,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.7604656283466608,0.019300722683133157,0.916054441986116,0.0024960944201120865,0.81275915365493940,0,4,0,4
3345,1192.1052631578768,1,false,false,false,shawRemoval,regretInsertion,0.7604656283466608,0.019300722683133157,0.916054441986116,0.0024960944201120865,0.81275915365493940,0,5,0,5
3346,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,0.7604656283466608,0.019300722683133157,0.916054441986116,0.0024960944201120865,0.81275915365493940,0,6,0,6
3347,2182.1052631578764,2,false,false,false,randomDestroy,regretInsertion,0.7604656283466608,0.019300722683133157,0.916054441986116,0.0024960944201120865,0.81275915365493941,0,6,0,7
3348,2179.999999999982,2,false,false,false,shawRemoval,regretInsertion,0.7604656283466608,0.019300722683133157,0.916054441986116,0.0024960944201120865,0.81275915365493941,0,7,0,8
3349,217.63157894735014,0,false,false,false,randomDestroy,regretInsertion,0.7604656283466608,0.019300722683133157,0.916054441986116,0.0024960944201120865,0.81275915365493942,0,7,0,9
3350,2197.63157894735,2,false,false,false,randomDestroy,regretInsertion,0.6844190655119947,0.019300722683133157,1.01016328350179,0.0024960944201120865,0.86148323828944550,0,0,0,0
3351,1189.9999999999818,1,false,false,false,randomDestroy,regretInsertion,0.6844190655119947,0.019300722683133157,1.01016328350179,0.0024960944201120865,0.86148323828944551,0,0,0,1
3352,1207.6315789473501,1,false,false,false,shawRemoval,regretInsertion,0.6844190655119947,0.019300722683133157,1.01016328350179,0.0024960944201120865,0.86148323828944551,0,1,0,2
